ID,Group,Date,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
538,O,14/05/2016,-23.83131604,-56.29467202,204.71048,2016-05-14T11:29:46Z,,,MO40520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-14T11:29:46Z
339,O,16/05/2016,-23.831194,-56.297084,195.609375,2016-05-16T19:27:42Z,,,MO160520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-16T19:27:42Z
364,O,18/05/2016,-23.83065504,-56.29517502,194.950912,2016-05-18T11:56:09Z,,,MO18052016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-18T11:56:09Z
365,O,18/05/2016,-23.83105502,-56.29503798,196.116821,2016-05-18T12:22:21Z,,,MO18052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-18T12:22:21Z
366,O,18/05/2016,-23.83090298,-56.29167499,206.843048,2016-05-18T19:57:38Z,,,MO18052016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-18T19:57:38Z
367,O,18/05/2016,-23.82967402,-56.29147399,208.232147,2016-05-18T20:20:07Z,,,MO18052016-41,SE 80 meters,SE 80 meters,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-18T20:20:07Z
377,O,19/05/2016,-23.832331,-56.29543302,206.89325,2016-05-19T14:51:22Z,,,MO19052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-19T14:51:22Z
378,O,19/05/2016,-23.83261397,-56.29590098,206.024338,2016-05-19T15:40:27Z,,,MO19052016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-19T15:40:27Z
379,O,19/05/2016,-23.83256502,-56.29623399,204.951965,2016-05-19T15:05:57Z,,,MO19052016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-19T15:05:57Z
380,O,19/05/2016,-23.83334697,-56.29640196,203.288376,2016-05-19T15:24:20Z,,,MO19052016-51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-19T15:24:20Z
381,O,19/05/2016,-23.83264298,-56.29128699,217.240555,2016-05-19T14:30:46Z,,,MO190520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-19T14:30:46Z
382,O,19/05/2016,-23.83230602,-56.29552597,203,2016-05-19T19:28:29Z,,,MO190520162,FRUIT 1,FRUIT 1,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-19T19:28:29Z
91,F,21/05/2016,-23.82448797,-56.28735999,208.922729,2016-05-21T11:44:47Z,,,MF21052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-21T11:44:47Z
92,F,21/05/2016,-23.82508703,-56.28797002,212.750961,2016-05-21T12:06:16Z,,,MF21052016-31,EXACT POINT,EXACT POINT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-21T12:06:16Z
93,F,21/05/2016,-23.82353696,-56.287405,204.340118,2016-05-21T11:30:50Z,,,MF210520161,LOC OF BARK AND TREE BASE,LOC OF BARK AND TREE BASE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-21T11:30:50Z
438,O,23/05/2016,-23.83021482,-56.29745373,212.854828,2016-05-23T20:01:22Z,,,MO230520161,NW 40M,NW 40M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-23T20:01:22Z
449,O,24/05/2016,-23.83242203,-56.29474268,205.293579,2016-05-24T19:14:53Z,,,MO24052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T19:14:53Z
450,O,24/05/2016,-23.83241641,-56.29529086,201.798111,2016-05-24T19:35:21Z,,,MO24052016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T19:35:21Z
451,O,24/05/2016,-23.83236713,-56.29467026,204.580612,2016-05-24T19:48:24Z,,,MO24052016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T19:48:24Z
452,O,24/05/2016,-23.83305981,-56.29626174,201.420914,2016-05-24T19:55:22Z,,,MO24052016-51,40M DIS DROP,40M DIS DROP,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T19:55:22Z
453,O,24/05/2016,-23.83327204,-56.29726497,199.301331,2016-05-24T20:02:20Z,,,MO24052016-61,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T20:02:20Z
454,O,24/05/2016,-23.83360346,-56.29754811,201.321487,2016-05-24T20:16:29Z,,,MO24052016-71,"30MDI
S","30MDI
S",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T20:16:29Z
455,O,24/05/2016,-23.83382432,-56.29578682,203.320068,2016-05-24T20:22:07Z,,,MO24052016-81,ADULTF +CHILD SE90M,ADULTF +CHILD SE90M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T20:22:07Z
456,O,24/05/2016,-23.83253703,-56.29503597,203.732712,2016-05-24T20:59:51Z,,,MO24052016-91,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T20:59:51Z
457,O,24/05/2016,-23.83362902,-56.29886599,193.537888,2016-05-24T12:43:16Z,,,MO240520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-24T12:43:16Z
465,O,25/05/2016,-23.83343196,-56.29780803,190.921936,2016-05-25T10:46:19Z,,,MO25052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-25T10:46:19Z
466,O,25/05/2016,-23.832259,-56.29627003,199.62204,2016-05-25T10:33:45Z,,,MO250520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-25T10:33:45Z
473,O,26/05/2016,-23.83363296,-56.29888603,186.020355,2016-05-26T12:12:15Z,,,MO26052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-26T12:12:15Z
474,O,26/05/2016,-23.83011499,-56.29593903,197.42189,2016-05-26T10:29:13Z,,,MO260520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-26T10:29:13Z
125,F,27/05/2016,-23.82558399,-56.28906663,206.008362,2016-05-27T19:35:33Z,,,MF270520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-27T19:35:33Z
126,F,27/05/2016,-23.82012703,-56.28821402,186.089645,2016-05-17T10:20:54Z,,,MF270520162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-17T10:20:54Z
487,O,27/05/2016,-23.83365501,-56.29725901,190.658417,2016-05-27T19:23:01Z,,,MO27052016-11,SE 50M,SE 50M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-27T19:23:01Z
136,F,30/05/2016,-23.82433659,-56.28768864,222.165802,2016-05-30T12:12:47Z,,,MF30052016-11,N  30M,N  30M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-30T12:12:47Z
137,F,30/05/2016,-23.82399092,-56.2876588,221.805191,2016-05-30T12:31:13Z,,,MF30052016-21,NW 60M,NW 60M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-30T12:31:13Z
524,O,30/05/2016,-23.83220469,-56.29211437,207.151978,2016-05-30T20:25:30Z,,,MO30052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-30T20:25:30Z
525,O,30/05/2016,-23.83195139,-56.29147366,212.652069,2016-05-30T12:28:50Z,,,MO300520161,N15M826,N15M826,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-30T12:28:50Z
535,O,31/05/2016,-23.83068136,-56.29143091,222.159866,2016-05-31T10:31:13Z,,,MO31052016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-31T10:31:13Z
536,O,31/05/2016,-23.83249839,-56.29049155,214.214722,2016-05-31T12:56:55Z,,,MO31052016-21,E 25M,E 25M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-31T12:56:55Z
410,O,02/06/2016,-23.83232304,-56.29593803,214.514511,2016-06-02T19:00:22Z,,,MO2062016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-02T19:00:22Z
181,O,03/06/2016,-23.83197703,-56.29596602,213.396561,2016-06-03T19:18:24Z,,,MO03062016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-03T19:18:24Z
182,O,03/06/2016,-23.83136398,-56.29604104,216.830566,2016-06-03T19:42:46Z,,,MO03062016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-03T19:42:46Z
183,O,03/06/2016,-23.83149499,-56.297113,210.857849,2016-06-03T20:00:14Z,,,MO03062016-41,W 70M,W 70M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-03T20:00:14Z
184,O,03/06/2016,-23.83292176,-56.29442199,208.51857,2016-06-03T18:58:38Z,,,MO030620161,S  80M,S  80M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-03T18:58:38Z
530,O,03/06/2016,-23.82797501,-56.29312003,203.61763,2016-06-03T10:54:53Z,,,MO3062016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-03T10:54:53Z
218,O,06/06/2016,-23.83266703,-56.29633399,201.892441,2016-06-06T11:03:52Z,,,MO06062016-11,N 40M,N 40M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-06T11:03:52Z
219,O,06/06/2016,-23.83389599,-56.29871503,188.56282,2016-06-06T12:01:33Z,,,MO06062016-21,SW 10M,SW 10M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-06T12:01:33Z
220,O,06/06/2016,-23.82963303,-56.29433499,225.235062,2016-06-06T20:17:53Z,,,MO06062016-311,NE 25M,NE 25M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-06T20:17:53Z
221,O,06/06/2016,-23.834114,-56.29873498,192.350266,2016-06-06T13:00:47Z,,,MO06062016-32,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-06T13:00:47Z
222,O,06/06/2016,-23.83125996,-56.29477998,214.154236,2016-06-06T20:49:06Z,,,MO06062016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-06T20:49:06Z
237,O,07/06/2016,-23.83119173,-56.29469541,204.32515,2016-06-07T10:17:29Z,,,MO07062016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-07T10:17:29Z
238,O,07/06/2016,-23.83170898,-56.29277998,201.743408,2016-06-07T11:04:32Z,,,MO07062016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-07T11:04:32Z
239,O,07/06/2016,-23.83100004,-56.29304099,206.523972,2016-06-07T11:52:37Z,,,MO07062016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-07T11:52:37Z
240,O,07/06/2016,-23.83264801,-56.29103998,216.01149,2016-06-07T20:10:34Z,,,MO07062016-41,SE 70M,SE 70M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-07T20:10:34Z
241,O,07/06/2016,-23.83146398,-56.29543603,210.209976,2016-07-07T20:24:15Z,,,MO070620161,N 20M,N 20M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-07T20:24:15Z
38,F,08/06/2016,-23.82027087,-56.28834696,215.992142,2016-06-08T10:36:10Z,,,MF08062016-11,S,S,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-08T10:36:10Z
251,O,09/06/2016,-23.82928804,-56.29144097,212.128998,2016-06-09T11:42:46Z,,,MO09062016-11,NW 25M,NW 25M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-09T11:42:46Z
252,O,09/06/2016,-23.82959398,-56.29319304,214.540466,2016-06-09T13:34:13Z,,,MO09062016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-09T13:34:13Z
49,F,11/06/2016,-23.8289085,-56.2933652,211.94278,2016-06-11T14:02:09Z,,,MF110620161,S,S,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-11T14:02:09Z
74,F,19/06/2016,-23.82012896,-56.288226,209.94165,2016-06-19T14:34:37Z,,,MF19062016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-19T14:34:37Z
75,F,19/06/2016,-23.81801597,-56.28836104,142.959137,2016-06-19T13:28:28Z,,,MF190620161,SE 70M,SE 70M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-19T13:28:28Z
110,F,23/06/2016,-23.82494202,-56.28783097,215.985611,2016-06-23T10:59:55Z,,,MF230620161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-23T10:59:55Z
458,O,24/06/2016,-23.8339736,-56.29844271,194.896271,2016-06-24T19:46:37Z,,,MO24062016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-24T19:46:37Z
459,O,24/06/2016,-23.83381946,-56.29886482,200.156693,2016-06-24T19:13:06Z,,,MO240620161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-24T19:13:06Z
118,F,25/06/2016,-23.82500497,-56.287866,213.871002,2016-06-25T11:02:29Z,,,MF250620161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-06-25T11:02:29Z
203,O,05/07/2016,-23.82821574,-56.29859467,203.538177,2016-07-05T12:36:51Z,,,MO050720161,NW 300M,NW 300M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-05T12:36:51Z
223,O,06/07/2016,-23.83217401,-56.29470597,197.692551,2016-07-06T14:13:24Z,,,MO06072016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-06T14:13:24Z
224,O,06/07/2016,-23.83206001,-56.29606904,203.086914,2016-07-06T19:43:19Z,,,MO06072016-31,NW 40M,NW 40M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-06T19:43:19Z
225,O,06/07/2016,-23.83303106,-56.29377156,201.665314,2016-07-06T13:26:39Z,,,MO060720161,S 80M,S 80M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-06T13:26:39Z
242,O,08/07/2016,-23.83129902,-56.29489498,210.366699,2016-07-08T20:19:10Z,,,MO08072016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-08T20:19:10Z
243,O,08/07/2016,-23.83179196,-56.29343502,212.534348,2016-07-08T18:54:46Z,,,MO080720161,N 120M,N 120M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-08T18:54:46Z
253,O,09/07/2016,-23.831339,-56.29512297,212.349258,2016-07-09T10:21:31Z,,,MO090720161,SW 40M,SW 40M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-09T10:21:31Z
297,O,13/07/2016,-23.83216714,-56.29512196,203.655029,2016-07-13T11:03:10Z,,,MO130720161,SW 25M,SW 25M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-13T11:03:10Z
57,F,14/07/2016,-23.81832367,-56.28764472,204.32486,2016-07-14T20:53:05Z,,,MF14072016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-14T20:53:05Z
58,F,14/07/2016,-23.81838704,-56.28831896,205.941132,2016-07-14T21:26:21Z,,,MF14072016-31,N 42M,N 42M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-14T21:26:21Z
59,F,14/07/2016,-23.82379998,-56.28710601,210.007004,2016-07-14T11:51:59Z,,,MF140720161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-14T11:51:59Z
60,F,14/07/2016,-23.81801496,-56.29118498,203.497818,2016-07-14T19:46:10Z,,,MF140720162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-14T19:46:10Z
72,F,18/07/2016,-23.82483213,-56.28733777,225.701538,2016-07-18T20:10:32Z,,,MF180720161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-18T20:10:32Z
76,F,19/07/2016,-23.83127103,-56.29503597,193.311417,2016-07-19T20:40:27Z,,,MF19072016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-19T20:40:27Z
383,O,19/07/2016,-23.83054499,-56.29361498,123.695518,2016-07-19T19:02:36Z,,,MO190720161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-19T19:02:36Z
403,O,20/07/2016,-23.83220896,-56.29426701,215.797485,2016-07-20T10:59:49Z,,,MO20072016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-20T10:59:49Z
404,O,20/07/2016,-23.83248196,-56.29577097,209.666153,2016-07-20T11:45:07Z,,,MO20072016-311,SE S 21M,SE S 21M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-20T11:45:07Z
405,O,20/07/2016,-23.83235598,-56.29537099,210.588989,2016-07-20T11:14:57Z,,,MO20072016-32,W 16M,W 16M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-20T11:14:57Z
406,O,20/07/2016,-23.83229697,-56.29308701,207.117691,2016-07-20T12:51:07Z,,,MO20072016-41,N 46M,N 46M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-20T12:51:07Z
407,O,20/07/2016,-23.83128201,-56.29295298,207.059723,2016-07-20T13:02:48Z,,,MO20072016-51,W NW 54M,W NW 54M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-20T13:02:48Z
408,O,20/07/2016,-23.83128896,-56.29498199,213.147247,2016-07-20T11:11:02Z,,,MO200720161,NE  46M,NE  46M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-20T11:11:02Z
97,F,21/07/2016,-23.82504101,-56.28783398,221.782211,2016-07-21T19:41:57Z,,,MF210720161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-21T19:41:57Z
428,O,22/07/2016,-23.83312703,-56.29707998,200.731293,2016-07-22T12:03:14Z,,,MO22072016-21,W 12M,W 12M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-22T12:03:14Z
429,O,22/07/2016,-23.83344102,-56.297444,194.74057,2016-07-22T12:59:01Z,,,MO22072016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-22T12:59:01Z
430,O,22/07/2016,-23.833323,-56.29719598,195.331375,2016-07-22T13:14:25Z,,,MO22072016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-22T13:14:25Z
431,O,22/07/2016,-23.83351302,-56.29696297,195.959457,2016-07-22T13:24:01Z,,,MO22072016-51,SE 74M,SE 74M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-22T13:24:01Z
432,O,22/07/2016,-23.83413009,-56.29825747,207.762665,2016-07-22T19:06:14Z,,,MO22072016-61,S 46M,S 46M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-22T19:06:14Z
433,O,22/07/2016,-23.83218298,-56.29717318,199.768555,2016-07-22T11:18:16Z,,,MO220720161,NW 87M,NW 87M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-22T11:18:16Z
468,O,25/07/2016,-23.83230401,-56.29479398,204.857376,2016-07-25T21:47:51Z,,,MO25072016-21,S 43M,S 43M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-25T21:47:51Z
469,O,25/07/2016,-23.832633,-56.291059,226.928467,2016-07-25T19:52:22Z,,,MO250720161,S  54M,S  54M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-25T19:52:22Z
475,O,26/07/2016,-23.83263401,-56.290871,204.69165,2016-07-26T10:22:16Z,,,MO260720161,S 24M,S 24M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-26T10:22:16Z
489,O,27/07/2016,-23.83141503,-56.29586007,195.297348,2016-07-27T11:21:32Z,,,MO27072016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-27T11:21:32Z
490,O,27/07/2016,-23.83232002,-56.295574,191.317169,2016-07-27T11:08:40Z,,,MO270720161,N NW 47M,N NW 47M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-27T11:08:40Z
513,O,29/07/2016,-23.83378501,-56.28929302,212.188812,2016-07-29T20:01:36Z,,,MO29072016-21,NE 15M,NE 15M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-29T20:01:36Z
514,O,29/07/2016,-23.83092502,-56.29306404,207.135559,2016-07-29T11:53:55Z,,,MO290720161,W 34M,W 34M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-29T11:53:55Z
138,F,30/07/2016,-23.81878451,-56.28862046,198.464905,2016-07-30T10:27:33Z,,,MF300720161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-30T10:27:33Z
5,F,01-Aug-16,-23.82510899,-56.28795703,208.762634,2016-08-01T20:46:28Z,,,MF010820161,W 56M,W 56M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-08-01T20:46:28Z
156,O,01/08/2016,-23.832431,-56.295948,187.569412,2016-08-01T10:57:51Z,,,MO010820161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-08-01T10:57:51Z
157,O,01/08/2016,-23.83285898,-56.29690597,190.383118,2016-08-01T11:09:07Z,,,MO010820162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-08-01T11:09:07Z
158,O,01/08/2016,-23.83194074,-56.29282767,217.434158,2016-08-01T19:12:13Z,,,MO010820163,W 10M,W 10M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-08-01T19:12:13Z
273,O,11/08/2016,-23.83217904,-56.29507402,180.472977,2016-08-11T10:55:18Z,,,MO110820161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-08-11T10:55:18Z
340,O,16/08/2016,-23.82902007,-56.28766576,,2017-08-16T14:51:42Z,,,MO16082016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-08-16T14:51:42Z
341,O,16/08/2016,-23.83417544,-56.29669743,,2017-08-16T14:51:42Z,,,MO160820162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-08-16T14:51:42Z
342,O,16/08/2016,-23.8418049,-56.29405729,,2017-08-16T14:51:42Z,,,MO160820163,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-08-16T14:51:42Z
343,O,16/08/2016,-23.83016059,-56.29849249,,2017-08-16T14:51:42Z,,,MO160820164,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-08-16T14:51:42Z
411,O,21/09/2016,-23.83472797,-56.30014901,195.761444,2016-09-21T18:04:09Z,,,MO210920161,1400,1400,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-09-21T18:04:09Z
139,F,30/09/2016,-23.83079636,-56.29252424,220,2016-09-30T09:25:48Z,,,MF30092016,GABES F GROUP SIGHTING,GABES F GROUP SIGHTING,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-09-30T09:25:48Z
387,O,19/10/2016,-23.83223101,-56.294711,189.252426,2016-10-19T21:05:21Z,,,MO19102016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-10-19T21:05:21Z
434,O,22/10/2016,-23.82866702,-56.29397004,238.0488,2016-10-22T21:09:36Z,,,MO221020161,"18:06
","18:06
",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-10-22T21:09:36Z
114,F,24/10/2016,-23.81785286,-56.29327828,188.0616,2016-10-24T13:18:34Z,,,MF241020161,10:18,10:18,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-10-24T13:18:34Z
470,O,25/10/2016,-23.83332702,-56.29744803,201.020111,2016-10-25T09:37:00Z,,,MO251020161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-10-25T09:37:00Z
MO01120216,O,01/11/2016,-23.83153707,-56.29295667,,2020-04-23T01:25:45Z,,,MO01120216,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:25:45Z
53,F,12/11/2016,-23.81686773,-56.28713577,217.697296,2016-11-14T14:20:06Z,,,MF121120161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-14T14:20:06Z
24,O,13/11/2016,-23.83206496,-56.29194698,205.337296,2016-01-14T12:22:23Z,,,MO13116-2,10M 45DEG 1540,10M 45DEG 1540,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-01-14T12:22:23Z
61,F,14/11/2016,-23.82948803,-56.29394498,215.410294,2016-11-14T22:25:04Z,,,MF141120161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-14T22:25:04Z
310,O,14/11/2016,-23.83112099,-56.296221,213.520905,2016-11-14T21:20:15Z,,,MO141120161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-14T21:20:15Z
64,F,15/11/2016,-23.82900003,-56.29455099,226.332306,2016-11-15T09:03:57Z,,,MF15112016-21,"25M, 5:50AM
MONITORING OBSERVERS","25M, 5:50AM
MONITORING OBSERVERS",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-15T09:03:57Z
65,F,15/11/2016,-23.81200497,-56.29489297,238.437637,2016-11-02T22:07:20Z,,,MF151120161,"SLEEPING SITE
30M+
5:45AM","SLEEPING SITE
30M+
5:45AM",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-02T22:07:20Z
69,F,16/11/2016,-23.81784196,-56.28750701,214.302689,2016-11-16T08:59:32Z,,,MF16112016-21,"15M
6AM","15M
6AM",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-16T08:59:32Z
370,O,18/11/2016,-23.83254742,-56.294711,210.239151,2016-11-18T10:21:59Z,,,MO18112016-21,6-25M,6-25M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-18T10:21:59Z
98,F,21/11/2016,-23.82867741,-56.29345447,214.433441,2016-11-21T21:17:12Z,,,MF211120161,15M,15M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-21T21:17:12Z
275,O,21/11/2016,-23.832274,-56.29477303,204.668945,2016-11-21T10:49:00Z,,,MO11212016 021,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-21T10:49:00Z
276,O,21/11/2016,-23.83086903,-56.29302104,210.725677,2016-11-21T10:18:48Z,,,MO112120161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-21T10:18:48Z
277,O,23/11/2016,-23.83339902,-56.29759203,241.101196,2016-11-23T21:07:11Z,,,MO112320161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-23T21:07:11Z
439,O,23/11/2016,-23.82935601,-56.29662903,211.80983,2016-11-23T20:40:46Z,,,MO23112016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-23T20:40:46Z
440,O,23/11/2016,-23.83198231,-56.29287293,227.737366,2016-11-23T14:51:03Z,,,MO231120161,"FEEDING
6-24M","FEEDING
6-24M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-23T14:51:03Z
115,F,24/11/2016,-23.81645299,-56.28686202,212.282211,2016-11-25T08:55:12Z,,,MF24112016-21,"SLEEPING SITE
10-25M","SLEEPING SITE
10-25M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-25T08:55:12Z
